CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
1579,45.0,Female,Month-to-month,39.68117494603071,1745.9716976253512,No,Fiber optic,44,Yes,Electronic check,No,39.681165927583905,1745.9713008136919
4626,32.0,Female,Month-to-month,102.69946099050004,5443.071432496502,No,DSL,53,Yes,Mailed check,No,102.69944161324689,5443.070405502085
3117,73.0,Female,Month-to-month,32.112802699775315,1509.3017268894398,No,DSL,47,No,Bank transfer,Yes,32.112795867265554,1509.301405761481
70,39.0,Female,Two year,79.79294268198299,4548.197732873031,No,DSL,57,Yes,Electronic check,No,79.79292868322358,4548.196934943744
860,60.0,Female,Two year,27.023730586948105,324.28476704337726,No,DSL,12,No,Mailed check,Yes,27.023708067191382,324.2844968062966
2754,27.0,Female,Month-to-month,27.188612285220366,380.64057199308513,Yes,Fiber optic,14,No,Electronic check,No,27.18859286479689,380.64030010715646
1633,48.0,Female,Two year,83.9424640176571,5036.547841059426,No,Fiber optic,60,Yes,Electronic check,No,83.94245002724875,5036.547001634925
1651,48.0,Male,One year,117.52940514300464,1292.823456573051,Yes,Fiber optic,11,No,Mailed check,No,117.52929829818801,1292.8222812800682
3861,42.0,Male,One year,40.14229088228026,2689.5334891127773,Yes,Fiber optic,67,No,Bank transfer,No,40.14228489089445,2689.5330876899284
3107,27.0,Male,Month-to-month,58.410681467579224,4088.747702730546,No,DSL,70,No,Electronic check,No,58.41067312319735,4088.7471186238145
1075,70.0,Male,Two year,63.7489440863133,2613.7067075388454,No,DSL,41,Yes,Mailed check,No,63.74892853779414,2613.70607004956
4002,31.0,Male,One year,44.83966087339381,1479.7088088219957,No,DSL,33,Yes,Mailed check,No,44.8396472856219,1479.7083604255226
788,61.0,Male,One year,84.30129801847661,5226.68047714555,No,Fiber optic,62,Yes,Electronic check,No,84.30128442149525,5226.679634132705
2606,79.0,Male,One year,93.41500564563546,747.3200451650837,No,Fiber optic,8,Yes,Electronic check,No,93.41488887702437,747.3191110161949
3631,50.0,Female,Two year,113.76992661940918,2958.0180921046385,No,DSL,26,No,Mailed check,No,113.76988286176191,2958.01695440581
2122,31.0,Male,Two year,57.475091617609365,689.7010994113124,No,Fiber optic,12,No,Electronic check,No,57.475043721739596,689.7005246608751
1875,31.0,Male,Month-to-month,32.734877637588525,1276.6602278659525,Yes,No,39,No,Electronic check,No,32.7348692440323,1276.6599005172598
812,32.0,Male,Month-to-month,116.59944945574624,4197.580180406864,Yes,No,36,No,Bank transfer,No,116.59941706701926,4197.579014412693
388,65.0,Female,Month-to-month,42.390620191348056,1610.8435672712262,Yes,Fiber optic,38,Yes,Credit card,No,42.390609035924626,1610.8431433651358
2883,55.0,Female,One year,23.615266054128917,779.3037797862543,No,DSL,33,No,Mailed check,No,23.615258897989854,779.3035436336652
1176,43.0,Female,Month-to-month,114.50057830086813,3664.01850562778,No,DSL,32,Yes,Bank transfer,No,114.50054251944857,3664.0173606223543
3198,46.0,Female,Two year,103.2261770672481,2580.6544266812025,No,DSL,25,No,Credit card,No,103.2261357767938,2580.653394419845
2624,56.0,Female,One year,99.33128463999017,5463.2206551994595,Yes,DSL,55,Yes,Electronic check,No,99.33126657975988,5463.219661886794
1352,30.0,Male,Month-to-month,27.100107950539027,975.603886219405,Yes,No,36,No,Electronic check,No,27.10010042273335,975.6036152184007
411,31.0,Male,Month-to-month,26.64104203727328,346.33354648455264,Yes,No,13,Yes,Electronic check,No,26.641021544179786,346.3332800743372
4213,74.0,Male,Month-to-month,90.98297922820647,5458.978753692389,Yes,DSL,60,Yes,Electronic check,No,90.98296406437913,5458.977843862748
110,35.0,Female,Month-to-month,47.370991717284255,947.4198343456851,No,No,20,No,Electronic check,Yes,47.37096803180024,947.4193606360047
4996,52.0,Female,Two year,115.0911488147832,460.3645952591328,No,Fiber optic,4,No,Bank transfer,No,115.09086108763049,460.36344435052195
3430,65.0,Male,Month-to-month,78.4161731276049,2822.9822325937766,No,No,36,No,Electronic check,No,78.41615134534064,2822.981448432263
2810,73.0,Male,One year,90.54326956974029,2444.668278382988,Yes,Fiber optic,27,Yes,Credit card,No,90.54323603520842,2444.6673729506274
2595,63.0,Female,Month-to-month,93.43734786767739,840.9361308090965,Yes,DSL,9,Yes,Mailed check,No,93.43724404851734,840.935196436656
2837,33.0,Male,One year,117.1005183639642,1171.005183639642,No,Fiber optic,10,No,Mailed check,No,117.10040126356293,1171.0040126356294
2373,33.0,Male,One year,90.54088739734838,1358.1133109602258,No,DSL,15,Yes,Bank transfer,No,90.54082703679703,1358.1124055519554
1236,25.0,Female,One year,75.79007788105093,3031.6031152420373,No,DSL,40,Yes,Bank transfer,No,75.7900589335362,3031.602357341448
2147,47.0,Male,One year,81.79344555112937,408.96722775564683,No,No,5,Yes,Electronic check,Yes,81.79328196456544,408.9664098228272
4976,63.0,Female,One year,32.80160652034363,2328.9140629443978,Yes,No,71,Yes,Mailed check,No,32.801601900399696,2328.9137349283783
600,35.0,Male,Month-to-month,22.501515189085413,1462.598487290552,Yes,No,65,No,Mailed check,No,22.501511727314377,1462.5982622754345
1435,52.0,Male,Two year,54.3707092135618,2337.9404961831574,No,DSL,43,Yes,Electronic check,No,54.370696569213756,2337.9399524761916
4997,79.0,Female,Month-to-month,40.71134735495869,1099.2063785838845,No,Fiber optic,27,No,Bank transfer,No,40.71133227668747,1099.2059714705617
539,61.0,Male,Month-to-month,66.177815578049,1786.8010206073232,No,DSL,27,Yes,Mailed check,No,66.17779106775602,1786.8003588294125
722,28.0,Male,One year,30.44729858159362,608.9459716318725,Yes,Fiber optic,20,Yes,Electronic check,Yes,30.447283357951946,608.945667159039
4411,72.0,Female,Month-to-month,47.81796767083027,2486.534318883174,No,DSL,52,Yes,Credit card,Yes,47.81795847506902,2486.533840703589
1873,57.0,Female,One year,28.49698374322493,797.9155448102981,No,Fiber optic,28,Yes,Mailed check,No,28.496973565734375,797.9152598405625
2846,67.0,Female,Month-to-month,83.26593759295397,2248.180315009757,Yes,Fiber optic,27,No,Bank transfer,No,83.26590675372924,2248.1794823506893
2054,44.0,Female,Month-to-month,102.30955802956336,6957.049946010308,No,DSL,68,No,Mailed check,No,102.30954298404232,6957.048922914878
2908,55.0,Male,One year,65.60699301040128,65.60699301040128,No,Fiber optic,1,No,Mailed check,No,65.6063369470318,65.6063369470318
2255,29.0,Female,Month-to-month,21.577438977144595,237.35182874859055,No,DSL,11,No,Electronic check,No,21.577419361308813,237.35161297439694
3913,35.0,Male,Month-to-month,100.23605509824779,6916.287801779097,No,No,69,Yes,Electronic check,No,100.23604057128539,6916.286799418692
178,46.0,Male,Two year,84.53195833376168,84.53195833376168,No,Fiber optic,1,Yes,Mailed check,No,84.53111302263144,84.53111302263144
2891,38.0,Female,Month-to-month,94.65256821609466,2744.924478266745,No,Fiber optic,29,Yes,Bank transfer,No,94.65253557728929,2744.923531741389
3674,74.0,Male,One year,58.89831016004391,1060.1695828807904,Yes,No,18,Yes,Credit card,No,58.89827743877866,1060.168993898016
81,36.0,Female,One year,88.09285366435029,2554.6927562661585,No,DSL,29,Yes,Bank transfer,No,88.09282328751468,2554.6918753379255
2562,,Male,Two year,75.98861561267373,151.97723122534745,No,DSL,2,Yes,Bank transfer,No,75.98823567149536,151.97647134299072
1724,53.0,Female,Month-to-month,99.02444759011473,6337.564645767343,No,No,64,No,Credit card,No,99.0244321175472,6337.563655523021
1618,33.0,Male,Two year,108.68206673435218,543.4103336717609,Yes,No,5,No,Electronic check,No,108.68184937065345,543.4092468532673
1655,74.0,Male,One year,93.20983698226917,4287.652501184381,No,No,46,Yes,Electronic check,Yes,93.20981671926552,4287.651569086214
2329,20.0,Male,Two year,117.0064537020164,8307.458212843165,No,DSL,71,No,Electronic check,Yes,117.00643722223651,8307.457042778793
4614,61.0,Male,One year,105.52339332828451,7386.637532979916,No,Fiber optic,70,No,Mailed check,No,105.52337825351619,7386.636477746133
222,30.0,Female,Two year,96.51531608485469,675.6072125939828,No,No,7,No,Electronic check,No,96.51517820602868,675.6062474422008
94,45.0,Female,Two year,83.09704448700582,830.9704448700581,No,Fiber optic,10,No,Electronic check,Yes,83.09696139004443,830.9696139004443
2610,75.0,Female,One year,22.979976372958326,1654.5582988529993,No,No,24,No,Electronic check,Yes,68.93990039391647,1654.5576094539954
3383,29.0,Female,Month-to-month,40.66120806809758,1219.8362420429273,No,Fiber optic,30,No,Mailed check,No,40.66119451436607,1219.8358354309821
4416,52.0,Female,Month-to-month,87.96699732515225,6245.656810085809,No,DSL,71,No,Mailed check,No,87.96698493543606,6245.65593041596
1398,36.0,Female,Month-to-month,116.38428515938595,6983.057109563158,No,No,60,No,Mailed check,No,116.38426576200833,6983.0559457205
4687,56.0,Female,One year,95.32025651404958,762.5620521123966,No,DSL,8,Yes,Bank transfer,Yes,95.32013736387788,762.561098911023
1293,64.0,Female,One year,89.47889985987847,4563.423892853802,No,DSL,51,Yes,Credit card,No,89.47888231499957,4563.422998064978
2165,64.0,Female,Two year,90.19535339703258,1984.2977747347168,No,Fiber optic,22,Yes,Electronic check,No,90.19531239916331,1984.2968727815928
2940,63.0,Male,Month-to-month,72.95784165142504,2407.6087744970264,No,No,33,No,Mailed check,Yes,72.95781954299487,2407.6080449188307
3669,22.0,Male,One year,79.48555014630229,3576.849756583603,Yes,DSL,45,No,Bank transfer,No,79.48553248285062,3576.8489617282776
813,59.0,Female,Month-to-month,111.17732818386995,6003.575721928977,No,DSL,54,No,Credit card,Yes,111.17730759547965,6003.574610155901
1259,50.0,Female,Month-to-month,55.625304289880134,3949.3966045814896,No,Fiber optic,71,No,Credit card,No,55.62529645533134,3949.396048328525
890,,Male,Month-to-month,25.05202266723347,450.93640801020246,No,Fiber optic,18,Yes,Electronic check,No,25.05200874945083,450.93615749011497
1452,71.0,Female,Two year,55.545985188413866,1222.011674145105,No,No,22,No,Mailed check,Yes,55.545959940250256,1222.0111186855056
3317,74.0,Female,Month-to-month,65.56107881027133,4392.592280288179,No,DSL,67,Yes,Electronic check,No,65.56106902503714,4392.591624677489
2560,51.0,Male,One year,42.761057864177246,2565.663471850635,Yes,Fiber optic,60,Yes,Mailed check,Yes,42.76105073733545,2565.663044240127
3575,48.0,Female,Two year,46.60519224393448,1584.5765362937723,No,DSL,34,Yes,Electronic check,No,46.605178536529024,1584.5760702419868
2681,28.0,Female,One year,30.05856565966239,1352.6354546848074,Yes,Fiber optic,45,Yes,Mailed check,No,30.05855897998261,1352.6351540992175
4652,64.0,Female,Month-to-month,58.471164986523654,3274.3852392453246,Yes,Fiber optic,56,Yes,Electronic check,No,58.47115454524605,3274.3846545337788
4812,49.0,Female,Two year,115.8573843129358,7646.587364653763,No,No,66,No,Mailed check,Yes,115.85736675878931,7646.586206080095
4680,,Female,One year,29.802344058293187,387.43047275781146,Yes,Fiber optic,13,Yes,Electronic check,No,29.80232113343078,387.43017473460014
2965,35.0,Male,Two year,95.51872742482605,6590.792192312998,No,Fiber optic,69,Yes,Mailed check,No,95.51871358153423,6590.791237125862
2673,25.0,Female,Month-to-month,96.50685743770372,772.0548595016297,No,DSL,8,Yes,Mailed check,No,96.50673680428271,772.0538944342617
562,74.0,Male,Month-to-month,42.463877642910916,3014.935312646675,No,No,71,Yes,Bank transfer,No,42.46387166208392,3014.9348880079583
2779,28.0,Female,Two year,52.58440908249277,2366.2984087121745,No,Fiber optic,45,No,Mailed check,Yes,52.58439739707112,2366.2978828682003
2949,73.0,Male,Two year,55.63655933210382,2893.101085269399,No,Fiber optic,52,Yes,Electronic check,No,55.63654863276755,2893.1005289039126
2818,26.0,Male,One year,38.9282864968246,700.7091569428428,No,DSL,18,Yes,Mailed check,No,38.928264870010786,700.7087676601941
2759,46.0,Female,One year,29.98863179976067,1409.4656945887516,No,Fiber optic,47,No,Electronic check,No,29.98862541920207,1409.4653947024972
1757,23.0,Female,Two year,64.19641089467693,1476.5174505775694,No,Fiber optic,23,No,Electronic check,No,64.19638298320606,1476.5168086137394
725,68.0,Female,Month-to-month,30.46378069276256,1736.435499487466,No,No,57,Yes,Mailed check,No,30.463775348240567,1736.4351948497124
220,39.0,Male,Month-to-month,40.12503645511696,722.2506561921053,Yes,No,18,Yes,Mailed check,No,40.12501416344243,722.2502549419637
4140,22.0,Male,One year,58.58807341929664,3163.7559646420186,Yes,No,54,Yes,Electronic check,No,58.58806256965542,3163.755378761393
3958,75.0,Male,Month-to-month,37.81964267881261,113.45892803643784,Yes,Fiber optic,3,No,Credit card,No,37.81951661375723,113.45854984127169
1589,39.0,Female,One year,36.42979839524723,473.58737913821403,No,No,13,Yes,Bank transfer,No,36.42977037234695,473.5870148405104
3348,30.0,Female,Month-to-month,39.21076391994224,745.0045144789025,No,DSL,19,Yes,Bank transfer,No,39.21074328270893,745.0041223714697
3971,78.0,Male,Month-to-month,102.6923908966861,205.3847817933722,No,Fiber optic,2,Yes,Credit card,Yes,102.69187743729891,205.38375487459783
4708,73.0,Female,Month-to-month,76.44029255106,3286.93257969558,No,Fiber optic,43,Yes,Electronic check,No,76.4402747742519,3286.9318152928317
44,35.0,Female,Month-to-month,106.03701372804807,3817.3324942097306,No,No,36,No,Mailed check,No,106.0369842733302,3817.3314338398873
3002,26.0,Female,Month-to-month,22.717403629392145,1113.152777840215,No,DSL,49,Yes,Mailed check,No,22.71739899318827,1113.1525506662251
211,61.0,Female,One year,116.85135568831981,5959.419140104311,No,DSL,51,No,Bank transfer,Yes,116.85133277629377,5959.417971590982
678,20.0,Male,One year,73.93793180281432,591.5034544225146,No,No,8,No,Mailed check,Yes,73.9378393805151,591.5027150441208
355,24.0,Female,Month-to-month,30.373016454249417,1245.293674624226,Yes,DSL,41,No,Electronic check,No,30.373009046198426,1245.2933708941355
1434,74.0,Male,Month-to-month,31.095626103433673,2114.50257503349,No,No,68,Yes,Mailed check,No,31.095621530548154,2114.5022640772745
950,37.0,Male,One year,35.59189359064559,2349.064976982609,No,No,66,Yes,Mailed check,No,35.591888197935255,2349.064621063727
2844,45.0,Male,Two year,92.00781606780022,184.01563213560044,No,Fiber optic,2,Yes,Credit card,No,92.00735603102007,184.01471206204013
578,45.0,Female,Month-to-month,29.39099648310301,1587.1138100875626,Yes,No,54,No,Bank transfer,No,29.39099104032689,1587.1135161776522
3929,68.0,Female,One year,104.09248945898514,5933.271899162153,No,DSL,57,Yes,Mailed check,Yes,104.09247119714809,5933.270858237441
545,56.0,Female,Two year,63.71242737400124,3058.1965139520594,No,No,48,No,Mailed check,No,63.712414100581626,3058.1958768279183
368,43.0,Female,One year,80.13842227687309,1442.4916009837157,No,No,18,Yes,Electronic check,No,80.13837775555211,1442.490799599938
1613,35.0,Male,Two year,119.44310025427635,5016.610210679606,No,Fiber optic,42,Yes,Electronic check,Yes,119.4430718154497,5016.609016248887
3551,21.0,Male,Two year,25.2243663695964,252.243663695964,No,DSL,10,No,Bank transfer,No,25.224341145255256,252.24341145255255
3717,76.0,Male,Two year,33.54586149092363,2012.7516894554176,No,Fiber optic,60,No,Electronic check,No,33.54585589994764,2012.7513539968584
3780,20.0,Male,Month-to-month,78.22009007572875,3519.9040534077935,Yes,DSL,45,No,Electronic check,Yes,78.22007269349037,3519.9032712070666
136,70.0,Male,One year,112.13229670968134,2915.4397144517147,Yes,DSL,26,Yes,Electronic check,No,112.1322535818915,2915.438593129179
4481,57.0,Male,Month-to-month,68.57153793960072,1988.5746002484207,No,DSL,29,No,Electronic check,Yes,68.57151429425096,1988.5739145332777
1438,21.0,Male,Month-to-month,108.8008846002638,4569.63715321108,No,DSL,42,No,Electronic check,Yes,108.80085869529744,4569.636065202492
48,63.0,Female,Month-to-month,63.965573405916494,4029.831124572739,Yes,DSL,63,Yes,Electronic check,No,63.96556325265248,4029.8304849171063
1361,79.0,Male,One year,116.81581662275163,5023.0801147783195,Yes,Fiber optic,43,Yes,Bank transfer,No,116.81578945628894,5023.078946620424
735,51.0,Female,Two year,39.62872001430761,2021.0647207296881,Yes,Fiber optic,51,Yes,Electronic check,No,39.628712243971876,2021.0643244425657
1535,59.0,Male,Month-to-month,50.54105309715149,2931.3810796347866,No,Fiber optic,58,Yes,Mailed check,No,50.541044383178324,2931.3805742243426
2005,63.0,Male,Two year,42.97606748555263,1804.9948343932106,Yes,DSL,42,Yes,Credit card,No,42.97605725315805,1804.994404632638
3796,55.0,Male,One year,93.49964382945733,1308.9950136124025,No,DSL,14,Yes,Credit card,No,93.49957704404515,1308.9940786166321
2520,37.0,Female,Month-to-month,26.952154025319544,161.71292415191726,No,DSL,6,Yes,Electronic check,No,26.952109105137705,161.71265463082622
1973,37.0,Male,Month-to-month,63.1245791180277,2146.2356900129416,No,Fiber optic,34,No,Bank transfer,No,63.124560551980466,2146.235058767336
997,72.0,Female,Month-to-month,110.21761599774838,330.65284799324513,No,DSL,3,Yes,Electronic check,No,110.21724860691968,330.65174582075906
62,79.0,Male,Two year,87.99785486507615,1583.9613875713708,Yes,No,18,No,Bank transfer,Yes,87.99780597740617,1583.9605075933111
1109,23.0,Male,One year,21.931840353434044,1030.7964966114,No,Fiber optic,47,No,Mailed check,No,21.93183568708602,1030.796277293043
2406,44.0,Male,Month-to-month,73.70795407975899,5012.1408774236115,No,Fiber optic,68,No,Mailed check,No,73.70794324035558,5012.14014034418
96,53.0,Female,One year,87.21144600987991,1744.2289201975982,No,Fiber optic,20,No,Electronic check,Yes,87.21140240417871,1744.2280480835743
479,43.0,Male,Month-to-month,86.61929602664311,5457.015649678516,Yes,No,63,No,Electronic check,No,86.61928227755068,5457.0147834856925
4360,68.0,Male,Month-to-month,55.54616402556453,2055.2080689458876,No,Fiber optic,37,No,Electronic check,No,55.54614901309182,2055.207513484397
4113,24.0,Female,Month-to-month,44.43817463418385,355.5053970734708,No,DSL,8,No,Mailed check,No,44.438119086534996,355.50495269227997
3708,52.0,Male,One year,42.10351432672849,2442.0038309502524,No,No,58,No,Mailed check,No,42.10350706750313,2442.0034099151817
1102,74.0,Female,One year,103.46685217897051,6518.411687275142,Yes,No,63,Yes,Electronic check,Yes,103.46683575566324,6518.410652606784
2747,62.0,Male,Month-to-month,82.45852451511749,5442.262617997754,No,Fiber optic,66,Yes,Bank transfer,No,82.45851202140354,5442.261793412634
2171,59.0,Female,Month-to-month,50.77927555479248,2742.080879958794,Yes,DSL,54,No,Mailed check,Yes,50.779266151224675,2742.0803721661323
323,26.0,Female,One year,52.7250307905817,2899.8766934819932,Yes,Fiber optic,55,Yes,Credit card,No,52.7250212042142,2899.876166231781
4255,35.0,Female,Two year,112.48722554334101,4162.027345103617,No,DSL,37,Yes,Electronic check,No,112.48719514139637,4162.026220231665
3143,55.0,Female,Two year,61.86070092930494,556.7463083637444,No,Fiber optic,9,Yes,Mailed check,No,61.86063219526917,556.7456897574225
3538,42.0,Female,Month-to-month,94.46407963452062,3211.778707573701,Yes,DSL,34,Yes,Electronic check,Yes,94.46405185097595,3211.777762933182
4926,49.0,Female,Month-to-month,65.11679162883723,2018.6205404939542,No,Fiber optic,31,Yes,Mailed check,No,65.11677062342736,2018.619889326248
2925,50.0,Female,Month-to-month,90.50200348688116,2534.0560976326724,Yes,No,28,No,Electronic check,No,90.5019711647486,2534.0551926129606
1150,76.0,Male,Two year,34.73644021549112,2362.0779346533964,Yes,DSL,68,Yes,Electronic check,No,34.73643510719184,2362.077587289045
3618,73.0,Female,Two year,33.07203189500964,1620.5295628554722,Yes,DSL,49,No,Mailed check,No,33.07202514561675,1620.5292321352208
292,75.0,Female,One year,94.57383150411894,2742.6411136194492,No,No,29,Yes,Mailed check,No,94.57379889246415,2742.6401678814605
3750,73.0,Female,Two year,33.9438327149974,1968.742297469849,No,DSL,58,Yes,Electronic check,No,33.943826862613456,1968.7419580315805
3587,27.0,Male,Month-to-month,110.58691063099718,1879.977480726952,No,No,17,Yes,Mailed check,No,110.58684557991155,1879.9763748584965
534,77.0,Male,One year,62.268693550816025,2553.016435583457,No,Fiber optic,41,Yes,Electronic check,Yes,62.2686783633335,2553.0158128966737
3608,60.0,Female,Month-to-month,34.87704282341177,2197.2536978749417,No,Fiber optic,63,No,Electronic check,Yes,34.87703728737411,2197.2533491045688
2649,39.0,Female,Two year,34.506539464042355,103.51961839212706,No,DSL,3,Yes,Electronic check,No,34.50642444262754,103.51927332788262
4811,26.0,Male,Month-to-month,115.21738374562813,7834.782094702712,No,Fiber optic,68,Yes,Bank transfer,No,115.2173668018977,7834.780942529043
1984,49.0,Female,One year,43.64737173663065,2880.726534617623,Yes,Fiber optic,66,Yes,Electronic check,No,43.64736512339351,2880.7260981439717
2933,55.0,Male,Two year,117.46718955162564,4463.753202961774,No,DSL,38,Yes,Mailed check,No,117.46715863921546,4463.752028290187
1537,40.0,Male,Month-to-month,115.11122009762664,6331.117105369465,Yes,DSL,55,Yes,Electronic check,No,115.1111991683177,6331.115954257473
4535,77.0,Female,Month-to-month,37.02494259617421,888.5986223081811,No,DSL,24,No,Bank transfer,No,37.02492716912123,888.5982520589095
4173,53.0,Male,Month-to-month,63.39758491202951,2852.891321041328,No,Fiber optic,45,No,Mailed check,No,63.39757082368043,2852.8906870656197
3361,54.0,Male,Two year,86.15645681734054,5083.230952223092,Yes,Fiber optic,59,No,Electronic check,No,86.15644221455372,5083.23009065867
3666,23.0,Female,One year,46.2509640912599,3098.8145941144135,No,DSL,67,Yes,Electronic check,Yes,46.25095718813196,3098.8141316048414
4006,22.0,Female,Month-to-month,35.148271665388535,,No,No,17,Yes,Electronic check,Yes,,
3627,39.0,Male,One year,29.580535578688544,1183.2214231475418,No,DSL,40,Yes,Credit card,Yes,29.5805281835565,1183.22112734226
587,77.0,Female,Two year,77.84823597308589,2179.750607246405,No,Fiber optic,28,Yes,Mailed check,No,77.8482081701544,2179.749828764323
3257,38.0,Male,Month-to-month,90.07795395472368,1261.0913553661317,Yes,No,14,Yes,Credit card,No,90.07788961337397,1261.0904545872356
2299,48.0,Female,One year,85.18001033810671,6047.780734005577,No,Fiber optic,71,No,Mailed check,No,85.17999834092385,6047.779882205593
3989,27.0,Female,Month-to-month,34.109779642892526,1534.9400839301636,No,No,45,No,Mailed check,No,34.10977206294317,1534.9397428324428
585,72.0,Male,Month-to-month,55.31377932811765,1272.216924546706,No,Fiber optic,23,No,Bank transfer,No,55.31375527865883,1272.2163714091532
2424,73.0,Female,Month-to-month,50.246782698484594,1356.663132859084,Yes,DSL,27,Yes,Electronic check,No,50.24676408857197,1356.6626303914431
1392,57.0,Female,Two year,100.4022789519131,2409.6546948459145,No,No,24,Yes,Credit card,Yes,100.40223711764764,2409.6536908235435
4526,47.0,Female,Two year,22.309967342424713,691.6089876151661,No,Fiber optic,31,No,Electronic check,Yes,22.30996014566338,691.6087645155648
4921,71.0,Female,One year,73.95756295620613,4881.199155109604,No,Fiber optic,66,No,Electronic check,No,73.95755175051646,4881.198415534086
4801,76.0,Male,Two year,110.89979943728113,7984.785559484241,Yes,DSL,72,Yes,Electronic check,No,110.89978403453334,7984.784450486401
3241,51.0,Male,One year,98.5866856705885,5225.09434054119,No,Fiber optic,53,No,Electronic check,Yes,98.58666706933055,5225.093354674519
4282,53.0,Male,Month-to-month,80.98655479010958,5345.112616147232,Yes,DSL,66,No,Electronic check,Yes,80.9865425194213,5345.111806281806
3339,37.0,Male,Month-to-month,72.71239217776974,3635.619608888487,No,Fiber optic,50,Yes,Electronic check,No,72.71237763529422,3635.6188817647107
3221,71.0,Female,Two year,113.4059820084486,1247.4658020929346,No,No,11,No,Mailed check,No,113.40587891219505,1247.4646680341455
2112,60.0,Female,One year,87.40229943935935,4544.919570846687,Yes,No,52,No,Bank transfer,No,87.40228263122808,4544.91869682386
1175,33.0,Male,One year,49.55991249848785,446.0392124863906,Yes,No,9,Yes,Mailed check,No,49.559857431979594,446.03871688781635
4863,61.0,Male,Two year,74.68668994181283,672.1802094763154,Yes,DSL,9,Yes,Bank transfer,No,74.68660695669399,672.179462610246
3812,35.0,Female,Month-to-month,55.715758957622825,947.167902279588,Yes,DSL,17,No,Electronic check,No,55.71572618366625,947.1673451223262
1868,56.0,Male,Two year,27.06709646951056,1596.958691701123,No,No,59,Yes,Bank transfer,No,27.067091881867864,1596.958421030204
2615,58.0,Female,Month-to-month,71.63663185485369,2937.101906049001,Yes,No,41,Yes,Mailed check,No,71.63661438250871,2937.1011896828572
3867,70.0,Female,Month-to-month,41.15009605797873,658.4015369276597,No,No,16,Yes,Electronic check,No,41.150070339184765,658.4011254269562
4886,48.0,Female,One year,103.02323647341706,3502.79004009618,No,DSL,34,Yes,Mailed check,No,103.02320617247405,3502.789009864118
3779,54.0,Female,Month-to-month,90.9896108871224,4094.532489920508,Yes,DSL,45,Yes,Credit card,Yes,90.98959066721335,4094.5315800246008
3847,26.0,Male,One year,24.019869125787658,1273.0530636667459,No,Fiber optic,53,Yes,Electronic check,Yes,24.019864593737733,1273.0528234680999
2417,36.0,Male,Two year,67.00202095726968,3484.1050897780233,Yes,DSL,52,Yes,Electronic check,No,67.00200807226813,3484.1044197579427
71,47.0,Female,Two year,41.179928858154774,123.53978657446433,No,Fiber optic,3,Yes,Bank transfer,No,41.1797915921828,123.53937477654841
4881,33.0,Female,One year,119.06281082658566,5119.700865543184,Yes,Fiber optic,43,No,Mailed check,No,119.06278313756633,5119.699674915352
1127,37.0,Male,One year,102.91951410159383,2984.665908946221,No,DSL,29,No,Electronic check,No,102.91947861211844,2984.664879751435
4025,23.0,Male,One year,104.04925084157469,5826.758047128183,Yes,DSL,56,No,Bank transfer,Yes,104.04923226135463,5826.757006635859
3251,51.0,Male,One year,85.83290229231477,944.1619252154625,Yes,DSL,11,Yes,Electronic check,No,85.83282426247453,944.1610668872198
3902,20.0,Male,One year,39.07741520167197,312.61932161337575,No,DSL,8,No,Mailed check,No,39.07736635496403,312.6189308397122
1096,67.0,Female,Two year,104.19750254062713,1250.3700304875256,Yes,Fiber optic,12,Yes,Bank transfer,No,104.19741570944738,1250.3689885133685
4546,47.0,Male,One year,75.49428892511366,4529.657335506819,No,No,60,Yes,Mailed check,Yes,75.49427634273427,4529.656580564056
1213,32.0,Female,Two year,100.07834133738928,5204.073749544243,Yes,No,52,Yes,Mailed check,No,100.0783220915581,5204.072748761022
3922,59.0,Female,Two year,74.86768751493969,4641.796625926261,No,DSL,62,Yes,Bank transfer,Yes,74.86767543950818,4641.795877249507
1426,55.0,Female,One year,53.76561688009395,752.7186363213153,Yes,DSL,14,Yes,Electronic check,No,53.765578476109326,752.7180986655305
3067,73.0,Male,One year,35.31025047988,1977.37402687328,No,DSL,56,Yes,Electronic check,No,35.31024417447925,1977.3736737708382
4520,79.0,Female,One year,115.06880681396285,5753.440340698143,No,Fiber optic,50,No,Electronic check,No,115.06878380020609,5753.439190010305
2101,32.0,Male,One year,37.580988341059026,1691.1444753476562,No,Fiber optic,45,Yes,Mailed check,Yes,37.58097998973014,1691.1440995378562
808,80.0,Female,One year,68.07409124097225,2314.5191021930564,Yes,Fiber optic,34,Yes,Mailed check,No,68.07407121918659,2314.5184214523442
4744,69.0,Female,Month-to-month,39.93405342625726,1198.0216027877177,No,Fiber optic,30,Yes,Mailed check,No,39.93404011491055,1198.0212034473166
3751,64.0,Female,Two year,70.72728444232405,1414.545688846481,No,DSL,20,Yes,Electronic check,No,70.72724907869951,1414.5449815739903
1363,27.0,Female,Month-to-month,33.66235430987521,740.5717948172546,No,Fiber optic,22,No,Mailed check,No,33.662339008812026,740.5714581938646
2318,66.0,Male,Two year,61.97469749182059,1425.4180423118737,No,DSL,23,Yes,Mailed check,No,61.974670546311664,1425.4174225651682
4582,68.0,Female,Month-to-month,73.28248613126101,1978.6271255440472,No,Fiber optic,27,Yes,Electronic check,No,73.28245898960954,1978.6263927194575
